datum;nee
2005-06-02;2.63830800
2005-06-03;2.64329400
2005-06-06;2.65953700
2005-06-07;2.67398100
2005-06-08;2.65895800
2005-06-09;2.64752300
2005-06-10;2.68737900
2005-06-13;2.70463700
2005-06-14;2.71324500
2005-06-15;2.72963700
2005-06-16;2.73973500
2005-06-17;2.72280500
2005-06-20;2.73528300
2005-06-21;2.74244000
2005-06-22;2.73906600
2005-06-23;2.72860600
2005-06-24;2.72154900
2005-06-27;2.72227900
2005-06-28;2.73624000
2005-06-29;2.74551200
2005-06-30;2.75168200
2005-07-01;2.78203900
2005-07-04;2.80771300
2005-07-05;2.78627000
